date,new_confirmed,new_confirmed_smooth
2021-12-30,4871,4362.428571428572
2021-12-31,4415,4242.0
2022-01-01,3830,4104.428571428572
2022-01-02,3124,3975.0
2022-01-03,3019,3810.0
2022-01-04,4443,3680.285714285714
2022-01-05,4123,3615.4285714285716
2022-01-06,3716,3597.5714285714284
2022-01-07,3507,3608.1428571428573
2022-01-08,3376,3599.8571428571427
2022-01-09,2999,3605.4285714285716
2022-01-10,3093,3722.5714285714284
2022-01-11,4385,3852.714285714286
2022-01-12,4162,3969.0
2022-01-13,4536,4091.714285714286
2022-01-14,4418,4231.285714285715
2022-01-15,4190,4433.428571428572
2022-01-16,3858,4781.857142857143
2022-01-17,4070,5100.428571428572
2022-01-18,5800,5470.0
2022-01-19,6601,5961.142857142857
2022-01-20,6766,6483.0
2022-01-21,7005,7125.285714285715
2022-01-22,7628,8154.428571428572
2022-01-23,7511,9284.857142857143
2022-01-24,8566,10616.142857142857
2022-01-25,13004,12121.142857142857
2022-01-26,14514,13533.57142857143
2022-01-27,16085,14899.42857142857
2022-01-28,17540,16294.714285714286
2022-01-29,17515,17332.428571428572
2022-01-30,17072,18531.0
2022-01-31,18333,20153.428571428572
2022-02-01,20268,22842.285714285714
2022-02-02,22904,25864.428571428572
2022-02-03,27442,28464.85714285714
2022-02-04,36362,31091.285714285714
2022-02-05,38670,35275.57142857143
2022-02-06,35275,39735.28571428572
2022-02-07,36718,43518.71428571428
2022-02-08,49558,46169.57142857143
2022-02-09,54122,48706.0
2022-02-10,53926,51469.0
2022-02-11,54918,54391.42857142857
2022-02-12,56425,60230.28571428572
2022-02-13,54616,65802.42857142857
2022-02-14,57175,73788.42857142857
2022-02-15,90430,80543.42857142857
2022-02-16,93127,87458.14285714286
2022-02-17,109828,93276.85714285714
2022-02-18,102203,99330.42857142857
2022-02-19,104828,110904.42857142857
2022-02-20,95347,121887.14285714286
2022-02-21,99550,129895.85714285714
2022-02-22,171448,139039.14285714287
2022-02-23,170006,147429.14285714287
2022-02-24,165889,153753.14285714287
2022-02-25,166206,159387.85714285713
2022-02-26,163558,166214.85714285713
2022-02-27,139615,170328.57142857142
2022-02-28,138993,184749.85714285713
2022-03-01,219237,197338.42857142858
2022-03-02,198802,208774.7142857143
2022-03-03,266838,218931.57142857142
2022-03-04,254326,228034.57142857142
2022-03-05,243612,245633.14285714287
2022-03-06,210713,264023.14285714284
2022-03-07,202714,266328.5714285714
2022-03-08,342427,284803.5714285714
2022-03-09,327532,300027.0
2022-03-10,282976,314177.85714285716
2022-03-11,383651,336979.85714285716
2022-03-12,350176,345308.14285714284
2022-03-13,309769,387277.4285714286
2022-03-14,362328,404997.5714285714
2022-03-15,400725,404665.85714285716
2022-03-16,621317,402456.14285714284
2022-03-17,407017,388084.71428571426
2022-03-18,381329,386855.71428571426
2022-03-19,334708,399710.28571428574
2022-03-20,209169,367463.4285714286
2022-03-21,353725,357803.28571428574
2022-03-22,490707,351253.28571428574
2022-03-23,395589,348885.0
2022-03-24,339396,345748.4285714286
2022-03-25,335479,344841.14285714284
2022-03-26,318130,335387.0
2022-03-27,187213,324685.0
2022-03-28,347374,316226.5714285714
2022-03-29,424528,306029.14285714284
2022-03-30,320675,294053.5714285714
2022-03-31,280187,285478.85714285716
2022-04-01,264097,273853.28571428574
2022-04-02,234301,254098.2857142857
2022-04-03,127190,240396.2857142857
2022-04-04,265995,229696.57142857142
2022-04-05,286243,218467.7142857143
2022-04-06,224761,208493.42857142858
2022-04-07,205289,203313.14285714287
2022-04-08,185495,195410.42857142858
2022-04-09,164481,182428.57142857142
2022-04-10,90928,171522.2857142857
2022-04-11,210676,160167.85714285713
2022-04-12,195370,149080.2857142857
2022-04-13,148417,138868.85714285713
2022-04-14,125808,132699.57142857142
2022-04-15,107882,119523.71428571429
2022-04-16,93001,107510.85714285714
2022-04-17,47743,99283.42857142857
2022-04-18,118445,92883.71428571429
2022-04-19,111280,88245.42857142857
